coach_id,name,playoff_attempts,nba_champ_count,div_count,nba_champ_per_attempt,playoff_score,playoff_score_per_attempt,last_nba_champ_season
https://www.basketball-reference.com/coaches/albecst99c.html,Stan Albeck,6,0,0,0.0,-0.17192234848484841,-0.028653724747474737,0
https://www.basketball-reference.com/coaches/johnsph99c.html,Phil Johnson,2,0,0,0.0,-0.3160984848484848,-0.1580492424242424,0
https://www.basketball-reference.com/coaches/wohlda01c.html,Dave Wohl,1,0,0,0.0,-0.1524621212121212,-0.1524621212121212,0
https://www.basketball-reference.com/coaches/cunnibi01c.html,Billy Cunningham,8,1,3,0.125,0.8834483225108223,0.11043104031385279,1983
https://www.basketball-reference.com/coaches/shuege01c.html,Gene Shue,10,0,2,0.0,-1.1165381493506492,-0.11165381493506492,0
https://www.basketball-reference.com/coaches/blairbi99c.html,Bill Blair,1,0,0,0.0,-0.2250946969696969,-0.2250946969696969,0
https://www.basketball-reference.com/coaches/holzmre01c.html,Red Holzman,10,2,3,0.2,0.2971387987012988,0.029713879870129876,1973
https://www.basketball-reference.com/coaches/mckinja99c.html,Jack McKinney,1,0,0,0.0,-0.1524621212121212,-0.1524621212121212,0
https://www.basketball-reference.com/coaches/westhpa99c.html,Paul Westhead,2,1,1,0.5,-0.2162405303030303,-0.10812026515151515,1980
https://www.basketball-reference.com/coaches/westje01c.html,Jerry West,3,0,0,0.0,-0.5590029761904761,-0.18633432539682537,0
https://www.basketball-reference.com/coaches/nissato99c.html,Tom Nissalke,2,0,0,0.0,-0.5376691017316018,-0.2688345508658009,0
https://www.basketball-reference.com/coaches/walshdo99c.html,Donnie Walsh,1,0,0,0.0,-0.1417613636363636,-0.1417613636363636,0
https://www.basketball-reference.com/coaches/reedwi01c.html,Willis Reed,1,0,0,0.0,-0.0844155844155844,-0.0844155844155844,0
https://www.basketball-reference.com/coaches/heinsto01c.html,Tom Heinsohn,6,2,2,0.3333333333333333,0.07404626623376653,0.012341044372294422,1976
https://www.basketball-reference.com/coaches/badgeed99c.html,Ed Badger,1,0,0,0.0,-0.1558441558441558,-0.1558441558441558,0
https://www.basketball-reference.com/coaches/attleal01c.html,Al Attles,6,1,1,0.16666666666666666,0.27286255411255433,0.04547709235209239,1975
https://www.basketball-reference.com/coaches/brownhe99c.html,Herb Brown,2,0,0,0.0,0.1478016774891775,0.07390083874458875,0
https://www.basketball-reference.com/coaches/russebi01c.html,Bill Russell,5,2,2,0.4,0.649526515151515,0.129905303030303,1969
https://www.basketball-reference.com/coaches/costela01c.html,Larry Costello,6,1,2,0.16666666666666666,-0.33106060606060594,-0.05517676767676766,1971
https://www.basketball-reference.com/coaches/scottra01c.html,Ray Scott,2,0,0,0.0,-0.2722064393939393,-0.13610321969696965,0
https://www.basketball-reference.com/coaches/eganjo01c.html,Johnny Egan,1,0,0,0.0,0.024905303030303,0.024905303030303,0
https://www.basketball-reference.com/coaches/sharmbi01c.html,Bill Sharman,5,1,2,0.2,0.24668560606060608,0.049337121212121214,1972
https://www.basketball-reference.com/coaches/gueriri01c.html,Richie Guerin,8,0,0,0.0,-1.7260890151515151,-0.2157611268939394,0
https://www.basketball-reference.com/coaches/mullajo01c.html,Joe Mullaney,2,0,0,0.0,0.3670928030303029,0.18354640151515145,0
https://www.basketball-reference.com/coaches/colanje99c.html,Jerry Colangelo,1,0,0,0.0,0.024905303030303,0.024905303030303,0
https://www.basketball-reference.com/coaches/leege01c.html,George Lee,1,0,0,0.0,-0.2116003787878788,-0.2116003787878788,0
https://www.basketball-reference.com/coaches/vanbrbu01c.html,Butch van Breda Kolff,2,0,0,0.0,0.4504261363636364,0.2252130681818182,0
https://www.basketball-reference.com/coaches/mcmahja01c.html,Jack McMahon,5,0,0,0.0,-1.093181818181818,-0.2186363636363636,0
https://www.basketball-reference.com/coaches/hannual01c.html,Alex Hannum,8,2,2,0.25,0.4963000541125543,0.062037506764069286,1967
https://www.basketball-reference.com/coaches/butchdo01c.html,Donnie Butcher,1,0,0,0.0,-0.0584280303030303,-0.0584280303030303,0
https://www.basketball-reference.com/coaches/kerrre01c.html,Red Kerr,2,0,0,0.0,-0.36685606060606046,-0.18342803030303023,0
https://www.basketball-reference.com/coaches/mcguidi01c.html,Dick McGuire,5,0,0,0.0,-0.8569602272727272,-0.17139204545454545,0
https://www.basketball-reference.com/coaches/schaufr01c.html,Fred Schaus,7,0,0,0.0,-0.30454545454545445,-0.04350649350649349,0
https://www.basketball-reference.com/coaches/auerbre99c.html,Red Auerbach,17,9,9,0.5294117647058824,0.6090232683982679,0.03582489814107458,1966
https://www.basketball-reference.com/coaches/seymopa01c.html,Paul Seymour,6,0,0,0.0,-1.4463406385281385,-0.2410567730880231,0
https://www.basketball-reference.com/coaches/schaydo01c.html,Dolph Schayes,3,0,0,0.0,-0.37722537878787865,-0.12574179292929288,0
https://www.basketball-reference.com/coaches/jeannbu01c.html,Buddy Jeannette,1,0,0,0.0,0.2467329545454545,0.2467329545454545,0
https://www.basketball-reference.com/coaches/gallaha01c.html,Harry Gallatin,2,0,0,0.0,0.3240530303030302,0.1620265151515151,0
https://www.basketball-reference.com/coaches/wolfch99c.html,Charles Wolf,2,0,0,0.0,-0.09124053030303036,-0.04562026515151518,0
https://www.basketball-reference.com/coaches/mcguifr99c.html,Frank McGuire,1,0,0,0.0,0.1620265151515151,0.1620265151515151,0
https://www.basketball-reference.com/coaches/johnsne01c.html,Neil Johnston,2,0,0,0.0,-0.6759469696969697,-0.33797348484848483,0
https://www.basketball-reference.com/coaches/pollaji01c.html,Jim Pollard,1,0,0,0.0,0.2467329545454545,0.2467329545454545,0
https://www.basketball-reference.com/coaches/macaued01c.html,Ed Macauley,2,0,0,0.0,-0.2982007575757575,-0.14910037878787874,0
https://www.basketball-reference.com/coaches/levanan01c.html,Andrew Levane,1,0,0,0.0,-0.5879734848484849,-0.5879734848484849,0
https://www.basketball-reference.com/coaches/kundljo99c.html,John Kundla,9,4,4,0.4444444444444444,0.15420725108225103,0.017134139009139,1954
https://www.basketball-reference.com/coaches/rochare01c.html,Red Rocha,2,0,0,0.0,-0.2565340909090909,-0.12826704545454545,0
https://www.basketball-reference.com/coaches/wanzebo01c.html,Bobby Wanzer,1,0,0,0.0,-0.5879734848484849,-0.5879734848484849,0
https://www.basketball-reference.com/coaches/senesge01c.html,George Senesky,3,1,1,0.3333333333333333,-0.0931344696969697,-0.031044823232323233,1956
https://www.basketball-reference.com/coaches/eckmach99c.html,Charles Eckman,3,0,0,0.0,-0.7062297077922077,-0.23540990259740258,0
https://www.basketball-reference.com/coaches/cervial01c.html,Al Cervi,7,1,1,0.14285714285714285,0.7313086219336216,0.10447266027623166,1955
https://www.basketball-reference.com/coaches/lapchjo99c.html,Joe Lapchick,6,0,0,0.0,-0.03286886724386731,-0.005478144540644552,0
